lake_id,country,region,lake_name,dam_type,mechanism,latitude,longitude,outburst_date,outburst_year,reported_lake_volume_m3,reported_peak_discharge_m3s,surface_area_m2,elevation_m
GLOF-NWNorthAmerica-261,USA,NW North America,Big Lake,ice,,61.59664,-146.620789,1962-08-14,1962.0,,1719.024,,
GLOF-NWNorthAmerica-262,USA,NW North America,,ice,,60.579,-144.638,,,,,,
GLOF-NWNorthAmerica-263,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-264,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,,,,,,
GLOF-NWNorthAmerica-265,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-266,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,,,,,,
GLOF-NWNorthAmerica-267,Canada,NW North America,Bridge Lake,moraine,,50.8242,-123.4911,,,1300000.0,600.0,738108.8179997611,
GLOF-NWNorthAmerica-268,USA,NW North America,Lake George,ice,englacial and subglacial seepage,61.313,-148.576,1964-06-26,1964.0,,6120.0,,
GLOF-NWNorthAmerica-269,USA,NW North America,Snow,ice,,60.482579,-148.924999,1964-09-17,1964.0,,450.24,,
GLOF-NWNorthAmerica-270,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-271,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,,,,,,
GLOF-NWNorthAmerica-272,USA,NW North America,Lake George,ice,englacial and subglacial seepage,61.313,-148.576,1965-07-07,1965.0,,6690.0,,
GLOF-NWNorthAmerica-273,Canada,NW North America,Gilbert,moraine,,50.9167,-124.1808,,,,,,
GLOF-NWNorthAmerica-274,USA,NW North America,Big Lake,ice,,61.59664,-146.620789,1965-08-17,1965.0,,1432.992,,
GLOF-NWNorthAmerica-275,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1965-11-30,1965.0,,3110.0,,
GLOF-NWNorthAmerica-276,USA,NW North America,,ice,,60.579,-144.638,,,,,,
GLOF-NWNorthAmerica-277,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-278,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,,,,,,
GLOF-NWNorthAmerica-279,Canada,NW North America,Summit Lake,ice,englacial and subglacial seepage,56.201261,-130.079713,1966-03-26,1966.0,,265.0,,
GLOF-NWNorthAmerica-280,USA,NW North America,Lake George,ice,,61.313,-148.576,1966-06-22,1966.0,,4080.0,,
GLOF-NWNorthAmerica-281,USA,NW North America,Big Lake,ice,,61.59664,-146.620789,1966-07-28,1966.0,,767.472,,
GLOF-NWNorthAmerica-282,USA,NW North America,Broken Top,moraine,ice avalanche,44.0814,-121.6858,1966-10-07,1966.0,,285.0,,
GLOF-NWNorthAmerica-283,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-284,USA,NW North America,,ice,,58.39,-134.348,,,,,,
GLOF-NWNorthAmerica-285,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1967-08-05,1967.0,,1230.0,,
GLOF-NWNorthAmerica-286,USA,NW North America,Snow,ice,,60.482579,-148.924999,1967-08-26,1967.0,,778.71,,
GLOF-NWNorthAmerica-287,USA,NW North America,,water pocket,water flood; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,1967-08-29,1967.0,,3.0,,
GLOF-NWNorthAmerica-288,USA,NW North America,,water pocket,debris flow; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,1967-08-31,1967.0,,680.0,,
GLOF-NWNorthAmerica-289,Canada,NW North America,Summit Lake,ice,englacial and subglacial seepage,56.201261,-130.079713,1967-09-11,1967.0,,2950.0,,
GLOF-NWNorthAmerica-290,USA,NW North America,,water pocket,debris flow; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,1967-09-15,1967.0,,680.0,,
GLOF-NWNorthAmerica-291,USA,NW North America,,moraine,,59.60376,-151.116188,,,,15000.0,,
GLOF-NWNorthAmerica-292,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-293,USA,NW North America,,water pocket,water floods; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,,,,680.0,,
GLOF-NWNorthAmerica-294,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1968-05-17,1968.0,,1270.0,,
GLOF-NWNorthAmerica-295,USA,NW North America,,water pocket,water flood,46.796,-121.743,1968-06-02,1968.0,,83.0,,
GLOF-NWNorthAmerica-296,USA,NW North America,Big Lake,ice,,61.59664,-146.620789,1968-07-26,1968.0,,1489.632,,
GLOF-NWNorthAmerica-297,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1968-11-13,1968.0,,1640.0,,
GLOF-NWNorthAmerica-298,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-299,USA,NW North America,Skilak lake,ice,,60.199099,-149.944668,1969-01-11,1969.0,,,,
GLOF-NWNorthAmerica-300,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1969-05-21,1969.0,,1520.0,,
GLOF-NWNorthAmerica-301,Canada,NW North America,Summit Lake,ice,englacial and subglacial seepage,56.201261,-130.079713,1969-07-07,1969.0,,280.0,,
GLOF-NWNorthAmerica-302,USA,NW North America,Van Cleve Lake,ice,,60.695872,-144.408245,,,,4530.7,,
GLOF-NWNorthAmerica-303,USA,NW North America,,ice,,63.241,-145.468,,,,,,
GLOF-NWNorthAmerica-304,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-305,USA,NW North America,Nelchina-unknown,ice,,61.6985,-147.009,,,,,,
GLOF-NWNorthAmerica-306,USA,NW North America,Strandline Lake,ice,,61.505747,-151.910019,,,,,,
GLOF-NWNorthAmerica-307,USA,NW North America,,ice,water flood; two peaks on hydrograph about 2hr apart,46.796,-121.743,1970-07-04,1970.0,,85.0,,
GLOF-NWNorthAmerica-308,Canada,NW North America,Summit Lake,ice,salmon,56.201261,-130.079713,1970-08-02,1970.0,,3260.0,,
GLOF-NWNorthAmerica-309,USA,NW North America,,water pocket,water flood; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,1970-08-21,1970.0,,1000.0,,
GLOF-NWNorthAmerica-310,USA,NW North America,Squaw Creek,moraine,overflow,44.1408,-121.7739,1970-09-07,1970.0,,490.0,,
GLOF-NWNorthAmerica-311,USA,NW North America,Snow,ice,,60.482579,-148.924999,1970-09-10,1970.0,,481.39,,
GLOF-NWNorthAmerica-312,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1970-09-29,1970.0,,1160.0,,
GLOF-NWNorthAmerica-313,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-314,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,,,,,,
GLOF-NWNorthAmerica-315,Canada,NW North America,Klattasine Lake,moraine,,51.18,-124.88,,,4500000.0,1444.0,1932673.551612026,
GLOF-NWNorthAmerica-316,USA,NW North America,,water pocket,water flood; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,1971-08-10,1971.0,,1000.0,,
GLOF-NWNorthAmerica-317,USA,NW North America,Chakachamna Lake,ice,,61.208121,-152.589798,1971-08-11,1971.0,,13300.0,,
GLOF-NWNorthAmerica-318,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1971-08-26,1971.0,,3960.0,,
GLOF-NWNorthAmerica-319,USA,NW North America,Skilak lake,ice,,60.199099,-149.944668,1971-09-06,1971.0,,,,
GLOF-NWNorthAmerica-320,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-321,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1972-05-26,1972.0,,1880.0,,
GLOF-NWNorthAmerica-322,USA,NW North America,,ice,water flood; probably included englacial water,46.796,-121.743,1972-07-14,1972.0,,155.0,,
GLOF-NWNorthAmerica-323,USA,NW North America,Desolation Lake,ice,subglacial tunneling,58.751,-137.604,,,,,,
GLOF-NWNorthAmerica-324,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1972-10-11,1972.0,,1830.0,,
GLOF-NWNorthAmerica-325,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-326,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,,,,,,
GLOF-NWNorthAmerica-327,USA,NW North America,Van Cleve Lake,ice,,60.695872,-144.408245,,,,8495.1,,
GLOF-NWNorthAmerica-328,USA,NW North America,Skilak lake,ice,,60.199099,-149.944668,1974-08-15,1974.0,,,,
GLOF-NWNorthAmerica-329,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,1974-08-16,1974.0,,,,
GLOF-NWNorthAmerica-330,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1974-08-16,1974.0,,926.0,,
GLOF-NWNorthAmerica-331,USA,NW North America,Strandline Lake,ice,,61.505747,-151.910019,,,,,,
GLOF-NWNorthAmerica-332,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1974-09-09,1974.0,,,,
GLOF-NWNorthAmerica-333,USA,NW North America,Snow,ice,,60.482579,-148.924999,1974-09-10,1974.0,,707.92,,
GLOF-NWNorthAmerica-334,USA,NW North America,Hazard Lake,ice,,61.258349,-140.207133,,,,,,
GLOF-NWNorthAmerica-335,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,1975-08-06,1975.0,,,,
GLOF-NWNorthAmerica-336,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1975-08-25,1975.0,,,,
GLOF-NWNorthAmerica-337,USA,NW North America,,ice,debris flow off moraine,46.827,-121.77,1975-10-01,1975.0,,,,
GLOF-NWNorthAmerica-338,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-339,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1976-09-03,1976.0,,,,
GLOF-NWNorthAmerica-340,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-341,USA,NW North America,Hazard Lake,ice,,61.258349,-140.207133,1977-08-04,1977.0,,,,
GLOF-NWNorthAmerica-342,USA,NW North America,Snow,ice,,60.482579,-148.924999,1977-08-30,1977.0,,393.6,,
GLOF-NWNorthAmerica-343,USA,NW North America,Desolation Lake,ice,subglacial tunneling,58.751,-137.604,,,,,,
GLOF-NWNorthAmerica-344,USA,NW North America,Skilak lake,ice,,60.199099,-149.944668,1977-09-02,1977.0,,,,
GLOF-NWNorthAmerica-345,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1977-09-11,1977.0,,549.0,,
GLOF-NWNorthAmerica-346,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1977-11-04,1977.0,,,,
GLOF-NWNorthAmerica-347,USA,NW North America,Hazard Lake,ice,,61.258349,-140.207133,1978-08-08,1978.0,,640.0,,
GLOF-NWNorthAmerica-348,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,1978-08-10,1978.0,,,,
GLOF-NWNorthAmerica-349,USA,NW North America,Desolation Lake,ice,subglacial tunneling,58.751,-137.604,,,,,,
GLOF-NWNorthAmerica-350,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1978-08-20,1978.0,,,,
GLOF-NWNorthAmerica-351,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1978-10-18,1978.0,,1220.0,,
GLOF-NWNorthAmerica-352,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-353,USA,NW North America,,moraine,,44.483785,-121.838696,,,,,,
GLOF-NWNorthAmerica-354,USA,NW North America,,water pocket,water flood; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,,,,1000.0,,
GLOF-NWNorthAmerica-355,USA,NW North America,Hazard Lake,ice,,61.258349,-140.207133,1979-07-11,1979.0,,,,
GLOF-NWNorthAmerica-356,USA,NW North America,Strandline Lake,ice,,61.505747,-151.910019,1979-07-11,1979.0,,6100.0,,
GLOF-NWNorthAmerica-357,USA,NW North America,Van Cleve Lake,ice,,60.695872,-144.408245,,,,9259.6,,
GLOF-NWNorthAmerica-358,Canada,NW North America,Flood Lake,ice,,57.167432,-131.912756,1979-08-13,1979.0,,2160.0,,
GLOF-NWNorthAmerica-359,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1979-09-12,1979.0,,800.0,,
GLOF-NWNorthAmerica-360,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1979-09-20,1979.0,,,,
GLOF-NWNorthAmerica-361,USA,NW North America,Snow,ice,,60.482579,-148.924999,1979-10-19,1979.0,,419.09,,
GLOF-NWNorthAmerica-362,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-363,USA,NW North America,,moraine,,48.3925,-121.2847,,,,,,
GLOF-NWNorthAmerica-364,USA,NW North America,Desolation Lake,ice,subglacial tunneling,58.751,-137.604,,,,,,
GLOF-NWNorthAmerica-365,USA,NW North America,Hazard Lake,ice,,61.258349,-140.207133,1980-06-20,1980.0,,,,
GLOF-NWNorthAmerica-366,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1980-08-23,1980.0,,,,
GLOF-NWNorthAmerica-367,USA,NW North America,Strandline Lake,ice,,61.505747,-151.910019,1980-12-03,1980.0,,,,
GLOF-NWNorthAmerica-368,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,1981-07-19,1981.0,,,,
GLOF-NWNorthAmerica-369,USA,NW North America,,water pocket,water flood; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,,,,1000.0,,
GLOF-NWNorthAmerica-370,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1981-08-02,1981.0,,,,
GLOF-NWNorthAmerica-371,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-372,Canada,NW North America,MT Lake,ice,,51.237632,-124.518871,1982-07-20,1982.0,500000.0,47.0,351913.25728500524,
GLOF-NWNorthAmerica-373,USA,NW North America,Erie Lake,ice,,61.567854,-142.884085,1982-08-01,1982.0,,,,
GLOF-NWNorthAmerica-374,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1982-09-09,1982.0,,,,
GLOF-NWNorthAmerica-375,USA,NW North America,Snow,ice,,60.482579,-148.924999,1982-09-17,1982.0,,455.6688,,
GLOF-NWNorthAmerica-376,USA,NW North America,Strandline Lake,ice,,61.505747,-151.910019,1982-09-17,1982.0,,6100.0,,
GLOF-NWNorthAmerica-377,USA,NW North America,Skilak lake,ice,,60.199099,-149.944668,1982-10-05,1982.0,,,,
GLOF-NWNorthAmerica-378,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1982-10-12,1982.0,,680.0,,
GLOF-NWNorthAmerica-379,USA,NW North America,Berg Lake,ice,,60.403511,-143.80331,,,,16990.11,,
GLOF-NWNorthAmerica-380,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,,,,,,
GLOF-NWNorthAmerica-381,Canada,NW North America,North Macoun Lake,moraine,flood piping?,51.2375,-117.3911,,,,,,
GLOF-NWNorthAmerica-382,Canada,NW North America,Nostetuko Lake,moraine,ice avalanche into moraine-dammed lake and overflow,51.206,-124.41,1983-07-19,1983.0,,1080.0,,
GLOF-NWNorthAmerica-383,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1983-07-20,1983.0,,,,
GLOF-NWNorthAmerica-384,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,1983-08-07,1983.0,,,,
GLOF-NWNorthAmerica-385,Canada,NW North America,MT Lake,ice,,51.237632,-124.518871,1983-08-08,1983.0,,,,
GLOF-NWNorthAmerica-386,USA,NW North America,Berg Lake,ice,,60.403511,-143.80331,,,,,,
GLOF-NWNorthAmerica-387,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1984-08-04,1984.0,,,,
GLOF-NWNorthAmerica-388,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,1984-08-26,1984.0,,,,
GLOF-NWNorthAmerica-389,USA,NW North America,Strandline Lake,ice,,61.505747,-151.910019,1984-09-14,1984.0,,6100.0,,
GLOF-NWNorthAmerica-390,Canada,NW North America,Ape Lake,ice,,52.096488,-126.176691,1984-10-20,1984.0,,1534.0,,
GLOF-NWNorthAmerica-391,USA,NW North America,,ice,debris flow,46.827,-121.77,1985-07-20,1985.0,,99.0,,
GLOF-NWNorthAmerica-392,USA,NW North America,Van Cleve Lake,ice,,60.695872,-144.408245,1985-08-02,1985.0,,4389.11,,
GLOF-NWNorthAmerica-393,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,1985-08-16,1985.0,,,,
GLOF-NWNorthAmerica-394,USA,NW North America,Desolation Lake,ice,subglacial tunneling,58.751,-137.604,,,,,,
GLOF-NWNorthAmerica-395,USA,NW North America,Skilak lake,ice,,60.199099,-149.944668,1985-11-01,1985.0,,,,
GLOF-NWNorthAmerica-396,USA,NW North America,Snow,ice,,60.482579,-148.924999,1985-11-21,1985.0,,339.84,,
GLOF-NWNorthAmerica-397,USA,NW North America,,water pocket,water flood; originated at base of active ice,46.796,-121.743,1986-06-22,1986.0,,1.7,,
GLOF-NWNorthAmerica-398,Canada,NW North America,Ape Lake,ice,,52.096488,-126.176691,,,,,,
GLOF-NWNorthAmerica-399,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,1986-08-06,1986.0,,382.0,,
GLOF-NWNorthAmerica-400,USA,NW North America,Desolation Lake,ice,subglacial tunneling,58.751,-137.604,,,,,,
GLOF-NWNorthAmerica-401,Canada,NW North America,Kaskawulsh Lake,ice,,60.778189,-139.135408,1986-09-03,1986.0,,,,
GLOF-NWNorthAmerica-402,USA,NW North America,,water pocket,debris flow,46.827,-121.77,1986-09-03,1986.0,,99.0,,
GLOF-NWNorthAmerica-403,USA,NW North America,Berg Lake,ice,,60.403511,-143.80331,1986-09-12,1986.0,,,,
GLOF-NWNorthAmerica-404,USA,NW North America,Van Cleve Lake,ice,,60.695872,-144.408245,,,,,,
GLOF-NWNorthAmerica-405,USA,NW North America,Russell Fjord,ice,overtopping by fjord water,59.993,-139.478,1986-10-08,1986.0,,105000.0,,
GLOF-NWNorthAmerica-406,USA,NW North America,,water pocket,debris flow; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,1986-10-26,1986.0,,1000.0,,
GLOF-NWNorthAmerica-407,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,,,,,,
GLOF-NWNorthAmerica-408,USA,NW North America,,water pocket,debris flow; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,1987-06-29,1987.0,,1000.0,,
GLOF-NWNorthAmerica-409,USA,NW North America,Big Lake,ice,,61.59664,-146.620789,,,,,,
GLOF-NWNorthAmerica-410,Canada,NW North America,Kaskawulsh Lake,ice,,60.778189,-139.135408,1987-08-05,1987.0,15600000.0,78.89,5066347.83172321,
GLOF-NWNorthAmerica-411,USA,NW North America,Desolation Lake,ice,subglacial tunneling,58.751,-137.604,,,,,,
GLOF-NWNorthAmerica-412,Canada,NW North America,Lake No Lake,ice,,58.878526,-133.862658,1987-08-25,1987.0,,1764.336,,
GLOF-NWNorthAmerica-413,USA,NW North America,,water pocket,debris flow; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,1987-08-28,1987.0,,1000.0,,
GLOF-NWNorthAmerica-414,Canada,NW North America,Soo Lower,moraine,,50.2475,-123.2158,,,,,,
GLOF-NWNorthAmerica-415,USA,NW North America,,water pocket,debris flow; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,1987-08-31,1987.0,,1000.0,,
GLOF-NWNorthAmerica-416,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1987-09-11,1987.0,,995.0,,
GLOF-NWNorthAmerica-417,USA,NW North America,,water pocket,debris flow; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,1987-09-26,1987.0,,1000.0,,
GLOF-NWNorthAmerica-418,Canada,NW North America,Kaskawulsh Lake,ice,,60.778189,-139.135408,,,15600000.0,,5066347.83172321,
GLOF-NWNorthAmerica-419,USA,NW North America,Erie Lake,ice,,61.567854,-142.884085,1988-07-17,1988.0,,,,
GLOF-NWNorthAmerica-420,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,1988-07-23,1988.0,,,,
GLOF-NWNorthAmerica-421,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1988-07-26,1988.0,,,,
GLOF-NWNorthAmerica-422,USA,NW North America,,water pocket,debris flow; subglacial cavity connection at high pressure to low pressure drainage system,46.824,-121.805,1988-07-26,1988.0,,190.0,,
GLOF-NWNorthAmerica-423,USA,NW North America,Strandline Lake,ice,,61.505747,-151.910019,1988-07-29,1988.0,,,,
GLOF-NWNorthAmerica-424,Canada,NW North America,Lake No Lake,ice,,58.878526,-133.862658,1988-07-31,1988.0,,1931.424,,
GLOF-NWNorthAmerica-425,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1988-07-31,1988.0,,1750.0,,
GLOF-NWNorthAmerica-426,Canada,NW North America,unknown lake,ice,,58.85665659,-133.8633563,1988-08-12,1988.0,,968.44,,
GLOF-NWNorthAmerica-427,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1988-09-16,1988.0,,,,
GLOF-NWNorthAmerica-428,USA,NW North America,Snow,ice,,60.482579,-148.924999,1988-10-19,1988.0,,334.176,,
GLOF-NWNorthAmerica-429,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,1989-07-19,1989.0,,,,
GLOF-NWNorthAmerica-430,USA,NW North America,Strandline Lake,ice,,61.505747,-151.910019,1989-08-13,1989.0,,,,
GLOF-NWNorthAmerica-431,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1989-08-14,1989.0,,2180.0,,
GLOF-NWNorthAmerica-432,Canada,NW North America,Lake No Lake,ice,,58.878526,-133.862658,1989-08-15,1989.0,,3114.85,,
GLOF-NWNorthAmerica-433,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1989-08-17,1989.0,,,,
GLOF-NWNorthAmerica-434,USA,NW North America,Desolation Lake,ice,subglacial tunneling,58.751,-137.604,,,,,,
GLOF-NWNorthAmerica-435,Canada,NW North America,Tats Lake,moraine,moraine dam failure,59.629,-137.516,1990-06-28,1990.0,,1000.0,,
GLOF-NWNorthAmerica-436,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,1990-07-04,1990.0,,,,
GLOF-NWNorthAmerica-437,USA,NW North America,Strandline Lake,ice,,61.505747,-151.910019,1990-07-06,1990.0,,,,
GLOF-NWNorthAmerica-438,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1990-07-18,1990.0,,1830.0,,
GLOF-NWNorthAmerica-439,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1990-07-25,1990.0,,,,
GLOF-NWNorthAmerica-440,Canada,NW North America,unknown lake,ice,,58.85665659,-133.8633563,1990-08-19,1990.0,,1888.73,,
GLOF-NWNorthAmerica-441,USA,NW North America,Desolation Lake,ice,subglacial tunneling,58.751,-137.604,,,,,,
GLOF-NWNorthAmerica-442,USA,NW North America,Skilak lake,ice,,60.199099,-149.944668,1990-11-15,1990.0,,,,
GLOF-NWNorthAmerica-443,USA,NW North America,Snow,ice,,60.482579,-148.924999,1990-10-28,1990.0,,444.624,,
GLOF-NWNorthAmerica-444,Canada,NW North America,Tulsequah Lake,ice,,58.820674,-133.823862,1991-08-03,1991.0,,1530.0,,
GLOF-NWNorthAmerica-445,USA,NW North America,Hidden Creek Lake,ice,,61.560855,-143.093834,1991-08-04,1991.0,,693.8,,
GLOF-NWNorthAmerica-446,Canada,NW North America,Summit Lake,ice,,56.201261,-130.079713,1991-08-07,1991.0,,,,
GLOF-NWNorthAmerica-447,USA,NW North America,Strandline Lake,ice,,61.505747,-151.910019,1991-08-11,1991.0,,,,
